timestamp,event,bar_time,atr_norm
2026-02-03 00:07:42,NO_TRADE_LOW_ATR,2026-02-03 02:05:00+02:00,0.0004979158392947707
2026-02-03 00:10:01,NO_TRADE_LOW_CONF,2026-02-03 02:10:00+02:00,0.5432218
2026-02-03 00:15:01,NO_TRADE_LOW_ATR,2026-02-03 02:15:00+02:00,0.0004982883707537338
2026-02-03 00:20:01,NO_TRADE_LOW_CONF,2026-02-03 02:20:00+02:00,0.514275
2026-02-03 00:30:01,NO_TRADE_LOW_CONF,2026-02-03 02:30:00+02:00,0.5263583
2026-02-03 00:35:01,NO_TRADE_LOW_CONF,2026-02-03 02:35:00+02:00,0.5234117
2026-02-03 00:45:01,NO_TRADE_LOW_ATR,2026-02-03 02:40:00+02:00,0.00048236252280743446
2026-02-03 00:50:01,NO_TRADE_LOW_ATR,2026-02-03 02:50:00+02:00,0.0004290623327871599
2026-02-03 00:55:01,NO_TRADE_LOW_ATR,2026-02-03 02:55:00+02:00,0.00042448147762861194
2026-02-03 01:00:01,NO_TRADE_LOW_ATR,2026-02-03 03:00:00+02:00,0.00041582029573930166
2026-02-03 01:05:01,NO_TRADE_LOW_ATR,2026-02-03 03:05:00+02:00,0.00040759396645476115
2026-02-03 01:10:01,NO_TRADE_LOW_ATR,2026-02-03 03:10:00+02:00,0.00039284311920088303
2026-02-03 01:15:01,NO_TRADE_LOW_ATR,2026-02-03 03:15:00+02:00,0.0003862005015737429
2026-02-03 01:25:01,NO_TRADE_LOW_ATR,2026-02-03 03:20:00+02:00,0.00039592944131713995
2026-02-03 01:30:01,NO_TRADE_LOW_ATR,2026-02-03 03:30:00+02:00,0.000357052979042852
2026-02-03 01:40:01,NO_TRADE_LOW_ATR,2026-02-03 03:40:00+02:00,0.00034552191629979244
2026-02-03 01:50:01,NO_TRADE_LOW_CONF,2026-02-03 03:50:00+02:00,0.53724515
2026-02-03 01:55:01,NO_TRADE_LOW_CONF,2026-02-03 03:55:00+02:00,0.52799904
2026-02-03 02:00:01,NO_TRADE_LOW_ATR,2026-02-03 04:00:00+02:00,0.0003546717615521164
2026-02-03 02:05:01,NO_TRADE_LOW_ATR,2026-02-03 04:05:00+02:00,0.0003641329306890075
2026-02-03 02:15:01,NO_TRADE_LOW_ATR,2026-02-03 04:10:00+02:00,0.00037378502591180386
2026-02-03 02:20:01,NO_TRADE_LOW_ATR,2026-02-03 04:15:00+02:00,0.0003877762539408183
2026-02-03 02:25:01,NO_TRADE_LOW_ATR,2026-02-03 04:25:00+02:00,0.0003601147099700096
2026-02-03 02:35:01,NO_TRADE_LOW_ATR,2026-02-03 04:35:00+02:00,0.00035113405929329143
2026-02-03 02:40:01,NO_TRADE_LOW_ATR,2026-02-03 04:40:00+02:00,0.00035354392477878285
2026-02-03 02:45:01,NO_TRADE_LOW_ATR,2026-02-03 04:45:00+02:00,0.0003633362119828863
2026-02-03 02:50:01,NO_TRADE_LOW_ATR,2026-02-03 04:50:00+02:00,0.00034995037315768376
2026-02-03 02:55:01,NO_TRADE_LOW_ATR,2026-02-03 04:55:00+02:00,0.0003426710432590413
2026-02-03 03:00:01,NO_TRADE_LOW_CONF,2026-02-03 05:00:00+02:00,0.5176118
2026-02-03 03:05:01,NO_TRADE_LOW_CONF,2026-02-03 05:05:00+02:00,0.54884857
2026-02-03 03:10:01,NO_TRADE_LOW_ATR,2026-02-03 05:10:00+02:00,0.0003526241614645338
2026-02-03 03:20:01,NO_TRADE_LOW_ATR,2026-02-03 05:15:00+02:00,0.0003823198990820211
2026-02-03 03:25:01,NO_TRADE_LOW_ATR,2026-02-03 05:20:00+02:00,0.0003816677136736406
2026-02-03 03:30:01,NO_TRADE_LOW_ATR,2026-02-03 05:30:00+02:00,0.0003493055863818419
2026-02-03 03:35:01,NO_TRADE_LOW_ATR,2026-02-03 05:35:00+02:00,0.00035065031597460454
2026-02-03 03:40:01,NO_TRADE_LOW_ATR,2026-02-03 05:40:00+02:00,0.0003456703266065294
2026-02-03 03:50:01,NO_TRADE_LOW_ATR,2026-02-03 05:50:00+02:00,0.0003459112023836527
2026-02-03 03:55:01,NO_TRADE_LOW_ATR,2026-02-03 05:55:00+02:00,0.0003373949228116796
2026-02-03 04:05:01,NO_TRADE_LOW_CONF,2026-02-03 06:05:00+02:00,0.5206232
2026-02-03 04:10:01,NO_TRADE_LOW_CONF,2026-02-03 06:10:00+02:00,0.5025657
2026-02-03 04:20:01,NO_TRADE_LOW_CONF,2026-02-03 06:20:00+02:00,0.5204699
2026-02-03 04:25:01,NO_TRADE_LOW_CONF,2026-02-03 06:25:00+02:00,0.520931
2026-02-03 04:35:01,NO_TRADE_LOW_CONF,2026-02-03 06:35:00+02:00,0.49728468
2026-02-03 04:45:01,NO_TRADE_LOW_CONF,2026-02-03 06:40:00+02:00,0.5306177
2026-02-03 04:50:01,NO_TRADE_LOW_CONF,2026-02-03 06:45:00+02:00,0.54688674
2026-02-03 04:55:01,NO_TRADE_LOW_ATR,2026-02-03 06:50:00+02:00,0.00029495414641059447
2026-02-03 05:00:01,NO_TRADE_LOW_ATR,2026-02-03 06:55:00+02:00,0.0002815414056297819
2026-02-03 05:05:01,NO_TRADE_LOW_ATR,2026-02-03 07:00:00+02:00,0.000301164416184752
2026-02-03 05:10:01,NO_TRADE_LOW_ATR,2026-02-03 07:05:00+02:00,0.0003078225709838594
2026-02-03 05:15:01,NO_TRADE_LOW_ATR,2026-02-03 07:15:00+02:00,0.00027978442707120456
2026-02-03 05:25:01,NO_TRADE_LOW_ATR,2026-02-03 07:20:00+02:00,0.00030768345433093003
2026-02-03 05:30:01,NO_TRADE_LOW_CONF,2026-02-03 07:25:00+02:00,0.5142164
2026-02-03 05:35:01,NO_TRADE_LOW_CONF,2026-02-03 07:30:00+02:00,0.5162306
2026-02-03 05:40:01,NO_TRADE_LOW_ATR,2026-02-03 07:35:00+02:00,0.000293841619962784
2026-02-03 05:45:01,NO_TRADE_LOW_CONF,2026-02-03 07:40:00+02:00,0.53790087
2026-02-03 05:50:01,NO_TRADE_LOW_ATR,2026-02-03 07:50:00+02:00,0.000284498445229637
2026-02-03 06:00:01,NO_TRADE_LOW_CONF,2026-02-03 08:00:00+02:00,0.5231112
2026-02-03 06:05:01,NO_TRADE_LOW_ATR,2026-02-03 08:05:00+02:00,0.00028005186343239515
2026-02-03 06:15:01,NO_TRADE_LOW_CONF,2026-02-03 08:15:00+02:00,0.5022012
2026-02-03 06:25:01,NO_TRADE_LOW_CONF,2026-02-03 08:20:00+02:00,0.5356969
2026-02-03 06:30:01,NO_TRADE_LOW_ATR,2026-02-03 08:30:00+02:00,0.00026740656479000045
2026-02-03 06:40:01,NO_TRADE_LOW_ATR,2026-02-03 08:35:00+02:00,0.0003021906563352222
2026-02-03 06:45:01,NO_TRADE_LOW_ATR,2026-02-03 08:45:00+02:00,0.0002850240585260554
2026-02-03 06:55:01,NO_TRADE_LOW_ATR,2026-02-03 08:55:00+02:00,0.00028146026433113964
2026-02-03 07:05:01,NO_TRADE_LOW_ATR,2026-02-03 09:00:00+02:00,0.0003009462725114974
2026-02-03 07:10:01,NO_TRADE_LOW_ATR,2026-02-03 09:10:00+02:00,0.00027397996406592365
2026-02-03 07:20:01,NO_TRADE_LOW_ATR,2026-02-03 09:20:00+02:00,0.00028904414681282656
2026-02-03 07:30:01,NO_TRADE_LOW_CONF,2026-02-03 09:30:00+02:00,0.5114438
2026-02-03 07:40:01,NO_TRADE_LOW_ATR,2026-02-03 09:40:00+02:00,0.000289376618438707
2026-02-03 07:45:01,NO_TRADE_LOW_ATR,2026-02-03 09:45:00+02:00,0.0002858753053518646
2026-02-03 07:55:01,NO_TRADE_LOW_ATR,2026-02-03 09:50:00+02:00,0.0003063884355396942
2026-02-03 08:00:01,NO_TRADE_LOW_ATR,2026-02-03 10:00:00+02:00,0.0002917977159278022
2026-02-03 08:05:01,NO_TRADE_LOW_ATR,2026-02-03 10:05:00+02:00,0.00031031414696372435
2026-02-03 08:15:01,NO_TRADE_LOW_ATR,2026-02-03 10:15:00+02:00,0.00033639909327463067
2026-02-03 08:20:01,NO_TRADE_LOW_ATR,2026-02-03 10:20:00+02:00,0.0003302968877967839
2026-02-03 08:25:01,NO_TRADE_LOW_ATR,2026-02-03 10:25:00+02:00,0.00033413291150977554
2026-02-03 08:30:01,NO_TRADE_LOW_ATR,2026-02-03 10:30:00+02:00,0.000349503033615939
2026-02-03 08:40:01,NO_TRADE_LOW_ATR,2026-02-03 10:40:00+02:00,0.0003563976758832158
2026-02-03 08:45:01,NO_TRADE_LOW_ATR,2026-02-03 10:45:00+02:00,0.00035185201571300045
2026-02-03 08:50:01,NO_TRADE_LOW_ATR,2026-02-03 10:50:00+02:00,0.00034471121722467237
2026-02-03 08:55:01,NO_TRADE_LOW_ATR,2026-02-03 10:55:00+02:00,0.00034264467106178537
2026-02-03 09:00:01,NO_TRADE_LOW_ATR,2026-02-03 11:00:00+02:00,0.00033787849322696416
2026-02-03 09:10:01,NO_TRADE_LOW_ATR,2026-02-03 11:10:00+02:00,0.0003589484553353918
2026-02-03 09:15:01,NO_TRADE_LOW_ATR,2026-02-03 11:15:00+02:00,0.00035712054214567525
2026-02-03 09:20:01,NO_TRADE_LOW_ATR,2026-02-03 11:20:00+02:00,0.0003594502654022915
2026-02-03 09:25:01,NO_TRADE_LOW_ATR,2026-02-03 11:25:00+02:00,0.00036923365924891637
2026-02-03 09:30:01,NO_TRADE_LOW_ATR,2026-02-03 11:30:00+02:00,0.0003640478762661628
2026-02-03 09:35:02,NO_TRADE_LOW_CONF,2026-02-03 11:35:00+02:00,0.50341547
2026-02-03 09:45:01,NO_TRADE_LOW_ATR,2026-02-03 11:45:00+02:00,0.00036783369862408575
2026-02-03 09:50:01,NO_TRADE_LOW_ATR,2026-02-03 11:50:00+02:00,0.0003631534658985871
2026-02-03 09:55:01,NO_TRADE_LOW_ATR,2026-02-03 11:55:00+02:00,0.0003588332655791274
2026-02-03 10:00:01,NO_TRADE_LOW_ATR,2026-02-03 12:00:00+02:00,0.0003534602493117532
2026-02-03 10:10:01,NO_TRADE_LOW_ATR,2026-02-03 12:10:00+02:00,0.0003407136289435454
2026-02-03 10:15:01,NO_TRADE_LOW_ATR,2026-02-03 12:15:00+02:00,0.0003366271205885342
2026-02-03 10:20:01,NO_TRADE_LOW_CONF,2026-02-03 12:20:00+02:00,0.5377553
2026-02-03 10:25:01,NO_TRADE_LOW_CONF,2026-02-03 12:25:00+02:00,0.521691
2026-02-03 10:30:01,NO_TRADE_LOW_ATR,2026-02-03 12:30:00+02:00,0.00032687154478385644
2026-02-03 10:40:01,NO_TRADE_LOW_CONF,2026-02-03 12:35:00+02:00,0.50123477
2026-02-03 10:45:01,NO_TRADE_LOW_ATR,2026-02-03 12:40:00+02:00,0.0003311932798557485
2026-02-03 10:50:01,NO_TRADE_LOW_ATR,2026-02-03 12:45:00+02:00,0.0003215314557303343
2026-02-03 10:55:01,NO_TRADE_LOW_ATR,2026-02-03 12:50:00+02:00,0.00031895434591471455
2026-02-03 11:00:01,NO_TRADE_LOW_ATR,2026-02-03 12:55:00+02:00,0.0003115485965409935
2026-02-03 11:05:01,NO_TRADE_LOW_ATR,2026-02-03 13:05:00+02:00,0.00030316385484342506
2026-02-03 11:15:01,NO_TRADE_LOW_ATR,2026-02-03 13:15:00+02:00,0.0003184176579649477
2026-02-03 11:20:01,NO_TRADE_LOW_ATR,2026-02-03 13:20:00+02:00,0.00031247884541348546
2026-02-03 11:30:01,NO_TRADE_LOW_ATR,2026-02-03 13:30:00+02:00,0.0003149123906557709
2026-02-03 11:35:01,NO_TRADE_LOW_ATR,2026-02-03 13:35:00+02:00,0.00032469092313261043
2026-02-03 11:40:01,NO_TRADE_LOW_ATR,2026-02-03 13:40:00+02:00,0.000320598656089269
2026-02-03 11:50:01,NO_TRADE_LOW_ATR,2026-02-03 13:50:00+02:00,0.0003303590727211459
2026-02-03 11:55:01,NO_TRADE_LOW_ATR,2026-02-03 13:55:00+02:00,0.00032832097701325855
2026-02-03 12:00:01,NO_TRADE_LOW_ATR,2026-02-03 14:00:00+02:00,0.00033344380124909425
2026-02-03 12:05:01,NO_TRADE_LOW_CONF,2026-02-03 14:05:00+02:00,0.53686035
2026-02-03 12:10:01,NO_TRADE_LOW_ATR,2026-02-03 14:10:00+02:00,0.00037355937594889054
2026-02-03 13:00:01,TRADE_BLOCKED_MARGIN,2026-02-03 14:55:00+02:00,SHORT,197.68
2026-02-03 13:05:01,TRADE_BLOCKED_MARGIN,2026-02-03 15:05:00+02:00,SHORT,197.56
2026-02-03 13:10:01,TRADE_BLOCKED_MARGIN,2026-02-03 15:10:00+02:00,SHORT,197.61
2026-02-03 13:20:01,TRADE_BLOCKED_MARGIN,2026-02-03 15:20:00+02:00,SHORT,197.56
2026-02-03 13:45:01,TRADE_BLOCKED_MARGIN,2026-02-03 15:45:00+02:00,SHORT,197.55
2026-02-03 13:55:01,TRADE_BLOCKED_MARGIN,2026-02-03 15:55:00+02:00,SHORT,197.54
2026-02-03 14:15:01,NO_TRADE_LOW_CONF,2026-02-03 16:15:00+02:00,0.5299499
2026-02-03 14:20:01,NO_TRADE_LOW_CONF,2026-02-03 16:20:00+02:00,0.5159856
2026-02-03 14:25:01,NO_TRADE_LOW_CONF,2026-02-03 16:25:00+02:00,0.51420325
2026-02-03 14:55:01,NO_TRADE_LOW_CONF,2026-02-03 16:55:00+02:00,0.50352967
2026-02-03 15:55:01,NO_TRADE_LOW_CONF,2026-02-03 17:55:00+02:00,0.51027906
2026-02-03 16:00:01,NO_TRADE_LOW_CONF,2026-02-03 18:00:00+02:00,0.50008917
2026-02-03 16:15:01,NO_TRADE_LOW_CONF,2026-02-03 18:15:00+02:00,0.5260634
2026-02-03 16:20:01,NO_TRADE_LOW_CONF,2026-02-03 18:20:00+02:00,0.5206204
2026-02-03 16:45:01,NO_TRADE_LOW_CONF,2026-02-03 18:45:00+02:00,0.54044586
2026-02-03 16:50:01,NO_TRADE_LOW_CONF,2026-02-03 18:50:00+02:00,0.54124093
2026-02-03 17:10:01,NO_TRADE_LOW_CONF,2026-02-03 19:10:00+02:00,0.5265349
2026-02-03 18:45:01,TRADE_BLOCKED_MARGIN,2026-02-03 20:45:00+02:00,LONG,194.15
2026-02-03 19:40:01,TRADE_BLOCKED_MARGIN,2026-02-03 21:40:00+02:00,LONG,194.28
2026-02-03 19:45:01,TRADE_BLOCKED_MARGIN,2026-02-03 21:45:00+02:00,LONG,194.25
2026-02-03 20:05:01,TRADE_BLOCKED_MARGIN,2026-02-03 22:05:00+02:00,LONG,194.35
2026-02-03 20:10:01,TRADE_BLOCKED_MARGIN,2026-02-03 22:10:00+02:00,LONG,194.39
2026-02-03 20:25:01,NO_TRADE_LOW_CONF,2026-02-03 22:25:00+02:00,0.5449918
2026-02-03 20:35:01,NO_TRADE_LOW_CONF,2026-02-03 22:35:00+02:00,0.5278123
2026-02-03 20:40:01,NO_TRADE_LOW_CONF,2026-02-03 22:40:00+02:00,0.5355832
2026-02-03 20:45:01,NO_TRADE_LOW_CONF,2026-02-03 22:45:00+02:00,0.5149276
2026-02-03 20:50:01,NO_TRADE_LOW_CONF,2026-02-03 22:50:00+02:00,0.5271053
2026-02-03 20:55:01,NO_TRADE_LOW_CONF,2026-02-03 22:55:00+02:00,0.5259855
2026-02-03 21:35:01,NO_TRADE_LOW_CONF,2026-02-03 23:35:00+02:00,0.54008853
2026-02-03 21:40:01,NO_TRADE_LOW_CONF,2026-02-03 23:40:00+02:00,0.5441269
2026-02-03 21:45:01,NO_TRADE_LOW_CONF,2026-02-03 23:45:00+02:00,0.5221914
2026-02-03 21:50:01,NO_TRADE_LOW_CONF,2026-02-03 23:50:00+02:00,0.5384391
2026-02-03 21:55:01,NO_TRADE_LOW_CONF,2026-02-03 23:55:00+02:00,0.5455375
2026-02-03 23:15:01,TRADE_BLOCKED_MARGIN,2026-02-04 01:15:00+02:00,SHORT,195.12
2026-02-04 00:05:01,NO_TRADE_LOW_CONF,2026-02-04 02:05:00+02:00,0.51289546
2026-02-04 00:40:01,NO_TRADE_LOW_CONF,2026-02-04 02:40:00+02:00,0.4988835
2026-02-04 00:55:01,NO_TRADE_LOW_CONF,2026-02-04 02:55:00+02:00,0.5374957
2026-02-04 01:00:01,NO_TRADE_LOW_CONF,2026-02-04 03:00:00+02:00,0.5206674
2026-02-04 01:05:01,NO_TRADE_LOW_CONF,2026-02-04 03:05:00+02:00,0.51682186
2026-02-04 01:10:01,NO_TRADE_LOW_CONF,2026-02-04 03:10:00+02:00,0.517738
2026-02-04 01:15:01,NO_TRADE_LOW_CONF,2026-02-04 03:15:00+02:00,0.51586425
2026-02-04 01:20:01,NO_TRADE_LOW_CONF,2026-02-04 03:20:00+02:00,0.5096193
2026-02-04 01:25:01,NO_TRADE_LOW_CONF,2026-02-04 03:25:00+02:00,0.544815
2026-02-04 01:40:01,NO_TRADE_LOW_CONF,2026-02-04 03:40:00+02:00,0.51484525
2026-02-04 03:30:01,NO_TRADE_LOW_CONF,2026-02-04 05:30:00+02:00,0.5207059
2026-02-04 03:50:01,NO_TRADE_LOW_CONF,2026-02-04 05:50:00+02:00,0.5262975
2026-02-04 04:00:01,NO_TRADE_LOW_CONF,2026-02-04 06:00:00+02:00,0.52435297
2026-02-04 04:05:01,NO_TRADE_LOW_CONF,2026-02-04 06:05:00+02:00,0.5228211
2026-02-04 04:35:01,NO_TRADE_LOW_CONF,2026-02-04 06:35:00+02:00,0.5026081
2026-02-04 04:55:01,NO_TRADE_LOW_CONF,2026-02-04 06:55:00+02:00,0.529815
2026-02-04 05:10:01,NO_TRADE_LOW_CONF,2026-02-04 07:10:00+02:00,0.53714085
2026-02-04 05:20:01,NO_TRADE_LOW_CONF,2026-02-04 07:20:00+02:00,0.5177162
2026-02-04 05:40:01,NO_TRADE_LOW_CONF,2026-02-04 07:40:00+02:00,0.5449976
2026-02-04 07:35:01,TRADE_BLOCKED_MARGIN,2026-02-04 09:35:00+02:00,SHORT,195.42
2026-02-04 07:40:01,TRADE_BLOCKED_MARGIN,2026-02-04 09:40:00+02:00,SHORT,195.49
2026-02-04 08:00:01,TRADE_BLOCKED_MARGIN,2026-02-04 10:00:00+02:00,SHORT,195.4
2026-02-04 08:30:01,NO_TRADE_LOW_CONF,2026-02-04 10:30:00+02:00,0.5202689
2026-02-04 08:35:01,NO_TRADE_LOW_CONF,2026-02-04 10:35:00+02:00,0.50628185
2026-02-04 09:55:01,TRADE_BLOCKED_MARGIN,2026-02-04 11:55:00+02:00,LONG,195.04
2026-02-04 10:00:01,NO_TRADE_LOW_CONF,2026-02-04 12:00:00+02:00,0.54068726
2026-02-04 11:00:01,TRADE_BLOCKED_MARGIN,2026-02-04 13:00:00+02:00,SHORT,195.45
2026-02-04 11:05:01,TRADE_BLOCKED_MARGIN,2026-02-04 13:05:00+02:00,SHORT,195.44
2026-02-04 11:20:01,TRADE_BLOCKED_MARGIN,2026-02-04 13:20:00+02:00,SHORT,195.56
2026-02-04 11:25:01,TRADE_BLOCKED_MARGIN,2026-02-04 13:25:00+02:00,SHORT,195.58
2026-02-04 11:30:01,TRADE_BLOCKED_MARGIN,2026-02-04 13:30:00+02:00,SHORT,195.55
2026-02-04 12:20:01,TRADE_BLOCKED_MARGIN,2026-02-04 14:20:00+02:00,SHORT,195.65
2026-02-04 12:25:01,TRADE_BLOCKED_MARGIN,2026-02-04 14:25:00+02:00,SHORT,195.57
2026-02-04 14:20:01,NO_TRADE_LOW_CONF,2026-02-04 16:20:00+02:00,0.54699445
2026-02-04 14:35:01,NO_TRADE_LOW_CONF,2026-02-04 16:35:00+02:00,0.5295711
2026-02-04 15:45:01,NO_TRADE_LOW_CONF,2026-02-04 17:45:00+02:00,0.5244064
2026-02-04 16:35:01,TRADE_BLOCKED_MARGIN,2026-02-04 18:35:00+02:00,LONG,194.8
2026-02-04 16:40:01,TRADE_BLOCKED_MARGIN,2026-02-04 18:40:00+02:00,LONG,194.74
2026-02-04 17:10:01,TRADE_BLOCKED_MARGIN,2026-02-04 19:10:00+02:00,LONG,194.39
2026-02-04 17:15:01,NO_TRADE_LOW_CONF,2026-02-04 19:15:00+02:00,0.5098699
2026-02-04 17:20:01,TRADE_BLOCKED_MARGIN,2026-02-04 19:20:00+02:00,LONG,194.17
2026-02-04 17:25:01,TRADE_BLOCKED_MARGIN,2026-02-04 19:25:00+02:00,LONG,194.15
2026-02-04 18:10:01,TRADE_BLOCKED_MARGIN,2026-02-04 20:10:00+02:00,LONG,193.45
2026-02-04 18:15:01,TRADE_BLOCKED_MARGIN,2026-02-04 20:15:00+02:00,LONG,193.61
2026-02-04 18:20:01,TRADE_BLOCKED_MARGIN,2026-02-04 20:20:00+02:00,LONG,193.48
2026-02-04 18:25:01,TRADE_BLOCKED_MARGIN,2026-02-04 20:25:00+02:00,LONG,193.78
2026-02-04 18:40:01,TRADE_BLOCKED_MARGIN,2026-02-04 20:40:00+02:00,LONG,193.86
2026-02-04 18:45:01,NO_TRADE_LOW_CONF,2026-02-04 20:45:00+02:00,0.53716344
2026-02-04 18:50:01,TRADE_BLOCKED_MARGIN,2026-02-04 20:50:00+02:00,LONG,193.81
2026-02-04 18:55:01,TRADE_BLOCKED_MARGIN,2026-02-04 20:55:00+02:00,LONG,194.02
2026-02-04 19:30:01,TRADE_BLOCKED_MARGIN,2026-02-04 21:30:00+02:00,SHORT,194.23
2026-02-04 20:15:01,TRADE_BLOCKED_MARGIN,2026-02-04 22:15:00+02:00,SHORT,194.72
2026-02-04 20:20:01,TRADE_BLOCKED_MARGIN,2026-02-04 22:20:00+02:00,SHORT,194.73
2026-02-04 20:25:01,TRADE_BLOCKED_MARGIN,2026-02-04 22:25:00+02:00,SHORT,194.84
2026-02-04 20:30:01,TRADE_BLOCKED_MARGIN,2026-02-04 22:30:00+02:00,SHORT,194.8
2026-02-04 20:35:01,TRADE_BLOCKED_MARGIN,2026-02-04 22:35:00+02:00,SHORT,194.85
2026-02-04 20:40:01,TRADE_BLOCKED_MARGIN,2026-02-04 22:40:00+02:00,SHORT,194.97
2026-02-04 20:45:01,TRADE_BLOCKED_MARGIN,2026-02-04 22:45:00+02:00,SHORT,194.84
